id,prospettiva,categoria,domanda,risposta,citazioni
773,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
774,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
775,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
776,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
777,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
778,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
779,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
780,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
781,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
782,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
783,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
784,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
785,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
786,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
787,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
788,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
789,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
790,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
791,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
792,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
793,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
794,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
795,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
796,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
797,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
798,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
799,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
800,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
